order_id,order_date,product,category,region,customer_segment,quantity,unit_price,discount_pct,revenue,net_revenue
1471,2024-06-14,Standing Desk,Furniture,West,Wholesale,4,399.71,20,1598.84,1279.07
2323,2024-06-14,Notebook Set,Stationery,South,Wholesale,6,11.97,0,71.82,71.82
3402,2024-06-14,Sticky Notes,Stationery,West,Online,11,5.19,5,57.09,54.24
1133,2024-06-14,Desk Organizer,Accessories,North,Wholesale,10,22.21,10,222.1,199.89
1295,2024-06-14,Laptop Stand,Electronics,South,Retail,5,46.33,15,231.65,196.9
2975,2024-06-14,Laptop Stand,Electronics,East,Online,5,45.4,10,227.0,204.3
3188,2024-06-14,Wireless Mouse,Electronics,East,Retail,8,24.45,15,195.6,166.26
3817,2024-06-14,Notebook Set,Stationery,South,Online,1,11.59,0,11.59,11.59
2755,2024-06-14,Desk Lamp,Furniture,South,Retail,1,36.48,20,36.48,29.18
2430,2024-06-15,Laptop Stand,Electronics,North,Online,2,51.7,5,103.4,98.23
1445,2024-06-15,USB-C Hub,Electronics,South,Wholesale,9,36.55,0,328.95,328.95
3677,2024-06-15,Laptop Stand,Electronics,South,Retail,10,44.77,0,447.7,447.7
3449,2024-06-15,Desk Lamp,Furniture,West,Retail,6,42.84,15,257.04,218.48
2615,2024-06-15,Bookshelf,Furniture,Central,Wholesale,7,129.66,0,907.62,907.62
1857,2024-06-15,Sticky Notes,Stationery,North,Online,4,5.21,20,20.84,16.67
3659,2024-06-15,Standing Desk,Furniture,North,Wholesale,3,354.12,5,1062.36,1009.24
2748,2024-06-16,Water Bottle,Accessories,South,Online,8,13.95,10,111.6,100.44
1408,2024-06-16,USB-C Hub,Electronics,Central,Wholesale,10,34.48,0,344.8,344.8
1518,2024-06-16,Desk Lamp,Furniture,West,Online,6,38.92,0,233.52,233.52
3163,2024-06-16,Water Bottle,Accessories,Central,Online,4,14.06,10,56.24,50.62
1968,2024-06-16,USB-C Hub,Electronics,Central,Wholesale,11,36.73,5,404.03,383.83
2894,2024-06-16,USB-C Hub,Electronics,South,Retail,5,37.12,10,185.6,167.04
3749,2024-06-16,USB-C Hub,Electronics,Central,Wholesale,10,39.87,5,398.7,378.76
3038,2024-06-16,Laptop Stand,Electronics,South,Wholesale,6,44.86,0,269.16,269.16
2196,2024-06-16,USB-C Hub,Electronics,Central,Online,10,34.58,5,345.8,328.51
3166,2024-06-16,Mechanical Keyboard,Electronics,East,Retail,9,82.11,20,738.99,591.19
2059,2024-06-16,Wireless Mouse,Electronics,South,Retail,12,27.06,5,324.72,308.48
3155,2024-06-16,Whiteboard,Stationery,North,Online,7,49.72,20,348.04,278.43
3101,2024-06-17,Desk Lamp,Furniture,East,Retail,4,43.96,15,175.84,149.46
2356,2024-06-17,Water Bottle,Accessories,South,Retail,4,17.09,0,68.36,68.36
2743,2024-06-17,Pen Pack,Stationery,North,Online,6,7.44,0,44.64,44.64
2457,2024-06-17,Desk Lamp,Furniture,West,Online,10,45.23,0,452.3,452.3
2402,2024-06-17,Mechanical Keyboard,Electronics,South,Online,6,77.74,0,466.44,466.44
2574,2024-06-17,Desk Organizer,Accessories,Central,Wholesale,1,20.12,0,20.12,20.12
1240,2024-06-17,Mechanical Keyboard,Electronics,East,Retail,11,82.3,0,905.3,905.3
3615,2024-06-17,Laptop Stand,Electronics,Central,Online,7,50.12,0,350.84,350.84
3686,2024-06-18,Wireless Mouse,Electronics,South,Wholesale,8,28.29,0,226.32,226.32
1086,2024-06-18,Webcam HD,Electronics,West,Wholesale,2,64.6,10,129.2,116.28
1610,2024-06-18,USB-C Hub,Electronics,East,Wholesale,4,33.44,0,133.76,133.76
2375,2024-06-18,Desk Organizer,Accessories,Central,Online,8,23.62,20,188.96,151.17
1337,2024-06-18,Desk Lamp,Furniture,North,Wholesale,1,42.38,15,42.38,36.02
3574,2024-06-18,Whiteboard,Stationery,West,Online,7,55.17,0,386.19,386.19
3236,2024-06-19,Whiteboard,Stationery,West,Retail,3,60.24,0,180.72,180.72
1226,2024-06-19,USB-C Hub,Electronics,East,Retail,5,34.96,20,174.8,139.84
2552,2024-06-19,Water Bottle,Accessories,North,Wholesale,11,13.75,20,151.25,121.0
1421,2024-06-19,Backpack,Accessories,North,Wholesale,5,60.24,20,301.2,240.96
3643,2024-06-19,Mechanical Keyboard,Electronics,North,Online,7,73.35,0,513.45,513.45
1946,2024-06-19,Wireless Mouse,Electronics,Central,Retail,1,24.44,5,24.44,23.22
1241,2024-06-19,Sticky Notes,Stationery,Central,Retail,12,4.86,0,58.32,58.32
1188,2024-06-19,Standing Desk,Furniture,North,Retail,10,371.15,0,3711.5,3711.5
2519,2024-06-19,Standing Desk,Furniture,West,Retail,12,358.31,0,4299.72,4299.72
3594,2024-06-19,Backpack,Accessories,North,Wholesale,12,60.55,15,726.6,617.61
3607,2024-06-19,Notebook Set,Stationery,North,Wholesale,8,12.42,0,99.36,99.36
2641,2024-06-19,Desk Organizer,Accessories,Central,Online,7,23.61,0,165.27,165.27
2067,2024-06-19,Wireless Mouse,Electronics,West,Online,2,27.88,10,55.76,50.18
2772,2024-06-19,Standing Desk,Furniture,West,Online,9,328.18,0,2953.62,2953.62
2712,2024-06-20,Whiteboard,Stationery,Central,Wholesale,9,61.06,0,549.54,549.54
2929,2024-06-20,Desk Lamp,Furniture,South,Online,6,43.27,0,259.62,259.62
1500,2024-06-20,Whiteboard,Stationery,North,Retail,5,51.25,20,256.25,205.0
3646,2024-06-20,Office Chair,Furniture,South,Retail,9,188.59,0,1697.31,1697.31
2782,2024-06-20,Backpack,Accessories,West,Wholesale,1,60.8,0,60.8,60.8
2452,2024-06-20,Pen Pack,Stationery,West,Retail,11,9.16,0,100.76,100.76
2081,2024-06-20,Wireless Mouse,Electronics,Central,Online,4,27.95,5,111.8,106.21
2876,2024-06-21,Notebook Set,Stationery,North,Online,6,10.89,20,65.34,52.27
2592,2024-06-21,Water Bottle,Accessories,South,Retail,12,15.47,5,185.64,176.36
3321,2024-06-21,Backpack,Accessories,West,Wholesale,7,65.71,0,459.97,459.97
3794,2024-06-21,Webcam HD,Electronics,East,Online,9,65.5,20,589.5,471.6
3502,2024-06-21,Notebook Set,Stationery,Central,Online,4,12.72,0,50.88,50.88
1601,2024-06-21,Notebook Set,Stationery,West,Retail,2,11.7,0,23.4,23.4
1791,2024-06-21,Backpack,Accessories,South,Online,3,68.77,5,206.31,195.99
1319,2024-06-21,Office Chair,Furniture,East,Online,10,179.68,10,1796.8,1617.12
2397,2024-06-21,Desk Lamp,Furniture,Central,Online,8,41.84,5,334.72,317.98
3100,2024-06-22,Laptop Stand,Electronics,West,Online,6,48.62,0,291.72,291.72
3277,2024-06-22,Sticky Notes,Stationery,Central,Retail,2,5.48,0,10.96,10.96
1175,2024-06-22,Office Chair,Furniture,East,Online,8,173.56,20,1388.48,1110.78
3340,2024-06-22,Backpack,Accessories,Central,Wholesale,8,73.03,0,584.24,584.24
1239,2024-06-22,Office Chair,Furniture,West,Wholesale,5,178.38,15,891.9,758.12
2852,2024-06-22,Desk Organizer,Accessories,North,Retail,5,24.95,5,124.75,118.51
2294,2024-06-22,Laptop Stand,Electronics,North,Wholesale,10,45.55,0,455.5,455.5
3826,2024-06-22,Office Chair,Furniture,West,Retail,6,186.46,0,1118.76,1118.76
1315,2024-06-22,Laptop Stand,Electronics,West,Wholesale,2,41.95,10,83.9,75.51
2290,2024-06-23,Standing Desk,Furniture,East,Online,9,323.12,20,2908.08,2326.46
1108,2024-06-23,Pen Pack,Stationery,East,Wholesale,4,7.56,0,30.24,30.24
3719,2024-06-23,Bookshelf,Furniture,East,Online,7,134.57,0,941.99,941.99
3445,2024-06-23,Pen Pack,Stationery,South,Online,11,8.21,10,90.31,81.28
1943,2024-06-23,Wireless Mouse,Electronics,South,Retail,9,27.49,5,247.41,235.04
1545,2024-06-23,Desk Organizer,Accessories,South,Retail,10,19.8,15,198.0,168.3
2877,2024-06-23,Bookshelf,Furniture,South,Retail,10,132.31,15,1323.1,1124.63
2374,2024-06-23,Standing Desk,Furniture,South,Retail,11,400.44,0,4404.84,4404.84
2318,2024-06-23,Pen Pack,Stationery,West,Retail,1,8.0,5,8.0,7.6
1613,2024-06-24,Notebook Set,Stationery,South,Retail,3,12.04,5,36.12,34.31
3071,2024-06-24,Pen Pack,Stationery,Central,Retail,8,8.28,0,66.24,66.24
2494,2024-06-24,Pen Pack,Stationery,East,Online,6,8.41,0,50.46,50.46
2585,2024-06-24,Wireless Mouse,Electronics,North,Online,4,27.3,5,109.2,103.74
1792,2024-06-24,Sticky Notes,Stationery,North,Retail,2,5.56,0,11.12,11.12
1768,2024-06-24,Bookshelf,Furniture,West,Online,2,115.45,0,230.9,230.9
3858,2024-06-24,Office Chair,Furniture,West,Retail,6,185.99,5,1115.94,1060.14
3852,2024-06-24,Office Chair,Furniture,South,Online,9,174.58,20,1571.22,1256.98
3350,2024-06-24,Whiteboard,Stationery,West,Online,7,60.54,0,423.78,423.78
3406,2024-06-24,Whiteboard,Stationery,North,Wholesale,6,62.87,20,377.22,301.78
1328,2024-06-24,Sticky Notes,Stationery,West,Online,3,4.89,10,14.67,13.2
2432,2024-06-24,USB-C Hub,Electronics,West,Wholesale,11,37.09,15,407.99,346.79
1304,2024-06-25,Webcam HD,Electronics,East,Online,12,58.69,5,704.28,669.07
3815,2024-06-25,Pen Pack,Stationery,Central,Online,8,7.46,5,59.68,56.7
3526,2024-06-25,USB-C Hub,Electronics,West,Online,1,35.46,0,35.46,35.46
1704,2024-06-25,Sticky Notes,Stationery,East,Retail,2,5.17,0,10.34,10.34
1647,2024-06-26,Laptop Stand,Electronics,South,Wholesale,12,45.37,15,544.44,462.77
1367,2024-06-26,Water Bottle,Accessories,South,Wholesale,4,15.49,0,61.96,61.96
1883,2024-06-26,Notebook Set,Stationery,South,Retail,7,11.8,15,82.6,70.21
2603,2024-06-26,Webcam HD,Electronics,East,Online,9,56.88,0,511.92,511.92
1331,2024-06-27,Standing Desk,Furniture,East,Wholesale,8,375.4,10,3003.2,2702.88
2224,2024-06-27,Desk Organizer,Accessories,South,Retail,2,22.32,0,44.64,44.64
2555,2024-06-27,Notebook Set,Stationery,North,Online,8,12.57,15,100.56,85.48
3874,2024-06-27,Whiteboard,Stationery,Central,Online,9,51.28,5,461.52,438.44
1460,2024-06-27,Desk Lamp,Furniture,West,Wholesale,1,38.98,20,38.98,31.18
1869,2024-06-27,USB-C Hub,Electronics,West,Wholesale,7,32.48,0,227.36,227.36
1918,2024-06-27,Standing Desk,Furniture,North,Online,3,319.28,0,957.84,957.84
1208,2024-06-28,Standing Desk,Furniture,South,Retail,8,328.54,20,2628.32,2102.66
2864,2024-06-28,Webcam HD,Electronics,North,Wholesale,5,60.58,10,302.9,272.61
3305,2024-06-28,Wireless Mouse,Electronics,East,Retail,6,28.43,5,170.58,162.05
1557,2024-06-28,Water Bottle,Accessories,West,Wholesale,7,17.13,10,119.91,107.92
2157,2024-06-28,Sticky Notes,Stationery,East,Wholesale,6,4.62,0,27.72,27.72
1447,2024-06-29,Sticky Notes,Stationery,North,Wholesale,10,5.26,20,52.6,42.08
1727,2024-06-29,Bookshelf,Furniture,Central,Wholesale,4,119.29,20,477.16,381.73
2543,2024-06-29,Backpack,Accessories,East,Online,8,60.77,10,486.16,437.54
2154,2024-06-29,Desk Organizer,Accessories,Central,Online,7,23.05,20,161.35,129.08
1849,2024-06-29,Pen Pack,Stationery,Central,Wholesale,9,8.52,0,76.68,76.68
1113,2024-06-29,Whiteboard,Stationery,Central,Wholesale,12,55.35,15,664.2,564.57
2575,2024-06-30,Whiteboard,Stationery,South,Wholesale,6,50.97,0,305.82,305.82
1981,2024-06-30,Backpack,Accessories,West,Wholesale,9,66.78,0,601.02,601.02
2913,2024-06-30,Laptop Stand,Electronics,North,Online,1,51.68,5,51.68,49.1
1540,2024-06-30,Mechanical Keyboard,Electronics,Central,Wholesale,4,81.83,20,327.32,261.86
2245,2024-06-30,Laptop Stand,Electronics,Central,Wholesale,12,45.73,0,548.76,548.76
3735,2024-06-30,Sticky Notes,Stationery,West,Retail,11,4.86,20,53.46,42.77
2771,2024-06-30,Backpack,Accessories,Central,Retail,2,64.22,5,128.44,122.02
3961,2024-06-30,Water Bottle,Accessories,Central,Online,9,14.18,5,127.62,121.24
3137,2024-06-30,Notebook Set,Stationery,East,Online,5,11.91,20,59.55,47.64
3256,2024-06-30,Desk Organizer,Accessories,North,Online,3,24.57,0,73.71,73.71
2368,2024-06-30,Standing Desk,Furniture,Central,Wholesale,3,394.13,5,1182.39,1123.27
1271,2024-07-01,Desk Organizer,Accessories,South,Wholesale,11,21.19,20,233.09,186.47
1827,2024-07-01,Pen Pack,Stationery,North,Retail,11,9.06,15,99.66,84.71
2223,2024-07-01,Backpack,Accessories,North,Wholesale,8,65.59,15,524.72,446.01
1771,2024-07-01,Bookshelf,Furniture,South,Online,4,114.2,0,456.8,456.8
2845,2024-07-01,Standing Desk,Furniture,Central,Wholesale,8,364.91,10,2919.28,2627.35
2939,2024-07-01,Desk Organizer,Accessories,West,Online,11,22.5,10,247.5,222.75
3392,2024-07-01,Mechanical Keyboard,Electronics,North,Wholesale,4,76.38,20,305.52,244.42
3842,2024-07-01,Backpack,Accessories,West,Retail,1,74.14,0,74.14,74.14
2633,2024-07-01,Office Chair,Furniture,North,Wholesale,4,206.58,0,826.32,826.32
1409,2024-07-01,Bookshelf,Furniture,West,Retail,8,131.51,10,1052.08,946.87
1192,2024-07-02,Office Chair,Furniture,South,Retail,1,166.95,20,166.95,133.56
2849,2024-07-02,Notebook Set,Stationery,West,Online,5,13.57,0,67.85,67.85
2236,2024-07-02,Water Bottle,Accessories,Central,Retail,5,16.26,15,81.3,69.1
3590,2024-07-02,Pen Pack,Stationery,West,Wholesale,12,8.53,10,102.36,92.12
2269,2024-07-02,Notebook Set,Stationery,North,Retail,9,11.5,0,103.5,103.5
1384,2024-07-03,Backpack,Accessories,East,Wholesale,6,67.17,10,403.02,362.72
1413,2024-07-03,Whiteboard,Stationery,East,Wholesale,1,50.97,20,50.97,40.78
2670,2024-07-03,Pen Pack,Stationery,East,Wholesale,3,8.09,10,24.27,21.84
3173,2024-07-03,Pen Pack,Stationery,North,Online,4,8.03,5,32.12,30.51
1712,2024-07-03,Desk Lamp,Furniture,West,Wholesale,11,43.12,0,474.32,474.32
1264,2024-07-03,Water Bottle,Accessories,North,Online,11,14.2,0,156.2,156.2
2345,2024-07-04,Notebook Set,Stationery,South,Wholesale,4,13.23,0,52.92,52.92
1746,2024-07-04,Wireless Mouse,Electronics,East,Wholesale,4,24.84,0,99.36,99.36
2725,2024-07-04,Bookshelf,Furniture,North,Wholesale,2,134.84,20,269.68,215.74
1224,2024-07-04,Pen Pack,Stationery,West,Online,10,7.54,0,75.4,75.4
3081,2024-07-04,Standing Desk,Furniture,East,Wholesale,10,351.59,15,3515.9,2988.51
3018,2024-07-05,Backpack,Accessories,East,Online,8,62.8,0,502.4,502.4
1172,2024-07-05,Mechanical Keyboard,Electronics,North,Online,8,73.29,15,586.32,498.37
3049,2024-07-05,Backpack,Accessories,East,Online,8,66.66,0,533.28,533.28
3905,2024-07-05,Webcam HD,Electronics,East,Online,3,57.55,15,172.65,146.75
3249,2024-07-05,Sticky Notes,Stationery,East,Online,7,5.28,20,36.96,29.57
1280,2024-07-06,Backpack,Accessories,South,Online,2,59.07,0,118.14,118.14
3936,2024-07-06,Wireless Mouse,Electronics,South,Online,10,27.75,0,277.5,277.5
3940,2024-07-06,Water Bottle,Accessories,East,Online,9,17.01,5,153.09,145.44
1312,2024-07-06,Laptop Stand,Electronics,East,Wholesale,5,45.35,0,226.75,226.75
2187,2024-07-07,Desk Lamp,Furniture,East,Wholesale,3,45.63,20,136.89,109.51
3397,2024-07-07,Webcam HD,Electronics,West,Retail,1,58.44,5,58.44,55.52
1272,2024-07-07,Mechanical Keyboard,Electronics,East,Retail,6,83.73,5,502.38,477.26
3040,2024-07-07,Wireless Mouse,Electronics,South,Retail,10,23.89,0,238.9,238.9
2756,2024-07-07,Water Bottle,Accessories,South,Online,2,14.35,20,28.7,22.96
3540,2024-07-07,Desk Organizer,Accessories,South,Online,3,20.66,10,61.98,55.78
1320,2024-07-07,Desk Organizer,Accessories,West,Retail,5,23.7,0,118.5,118.5
2137,2024-07-07,Water Bottle,Accessories,West,Online,2,14.21,0,28.42,28.42
3090,2024-07-07,Sticky Notes,Stationery,South,Wholesale,4,5.19,15,20.76,17.65
2201,2024-07-07,Pen Pack,Stationery,North,Wholesale,4,8.8,0,35.2,35.2
1233,2024-07-07,USB-C Hub,Electronics,North,Retail,8,34.22,20,273.76,219.01
2998,2024-07-07,Standing Desk,Furniture,East,Retail,5,315.49,0,1577.45,1577.45
1049,2024-07-08,Bookshelf,Furniture,North,Retail,6,111.97,0,671.82,671.82
3949,2024-07-08,Backpack,Accessories,Central,Retail,5,64.49,5,322.45,306.33
2036,2024-07-08,Bookshelf,Furniture,South,Online,7,112.24,10,785.68,707.11
1183,2024-07-08,Desk Lamp,Furniture,West,Wholesale,3,44.87,15,134.61,114.42
1185,2024-07-08,Desk Organizer,Accessories,North,Online,5,23.19,0,115.95,115.95
3053,2024-07-08,Desk Organizer,Accessories,Central,Online,1,22.33,0,22.33,22.33
1568,2024-07-08,Bookshelf,Furniture,West,Retail,9,110.73,5,996.57,946.74
2303,2024-07-08,Standing Desk,Furniture,South,Online,1,354.85,0,354.85,354.85
3983,2024-07-08,Bookshelf,Furniture,North,Retail,9,110.85,15,997.65,848.0
2549,2024-07-09,Bookshelf,Furniture,South,Online,12,137.86,10,1654.32,1488.89
3428,2024-07-09,Whiteboard,Stationery,West,Online,4,52.46,0,209.84,209.84
3603,2024-07-09,Wireless Mouse,Electronics,East,Online,12,26.45,0,317.4,317.4
3567,2024-07-09,Laptop Stand,Electronics,East,Online,8,41.4,20,331.2,264.96
3023,2024-07-09,Office Chair,Furniture,Central,Wholesale,8,183.38,10,1467.04,1320.34
2409,2024-07-10,Water Bottle,Accessories,Central,Retail,8,14.29,0,114.32,114.32
3193,2024-07-10,Bookshelf,Furniture,East,Wholesale,3,130.8,15,392.4,333.54
2951,2024-07-10,Sticky Notes,Stationery,East,Retail,4,5.57,0,22.28,22.28
1600,2024-07-10,Sticky Notes,Stationery,Central,Online,1,5.23,10,5.23,4.71
2709,2024-07-10,Backpack,Accessories,West,Retail,11,65.21,20,717.31,573.85
1547,2024-07-10,Webcam HD,Electronics,East,Retail,9,65.62,15,590.58,501.99
3383,2024-07-10,Laptop Stand,Electronics,East,Wholesale,9,47.24,20,425.16,340.13
3552,2024-07-10,Mechanical Keyboard,Electronics,North,Wholesale,3,72.1,0,216.3,216.3
3028,2024-07-10,Water Bottle,Accessories,South,Wholesale,8,16.24,10,129.92,116.93
2838,2024-07-10,Bookshelf,Furniture,North,Wholesale,12,111.43,10,1337.16,1203.44
2228,2024-07-10,Pen Pack,Stationery,North,Wholesale,11,7.25,10,79.75,71.78
2395,2024-07-10,Notebook Set,Stationery,Central,Retail,7,12.08,0,84.56,84.56
1690,2024-07-10,Bookshelf,Furniture,North,Online,5,124.21,10,621.05,558.94
3773,2024-07-10,Webcam HD,Electronics,South,Online,4,60.11,10,240.44,216.4
2051,2024-07-11,Desk Lamp,Furniture,West,Retail,12,36.98,0,443.76,443.76
3830,2024-07-11,Webcam HD,Electronics,East,Retail,1,66.9,10,66.9,60.21
3800,2024-07-11,Pen Pack,Stationery,North,Retail,1,8.85,10,8.85,7.96
3935,2024-07-11,Pen Pack,Stationery,Central,Wholesale,3,9.16,0,27.48,27.48
1247,2024-07-11,Mechanical Keyboard,Electronics,South,Online,10,79.91,0,799.1,799.1
1598,2024-07-11,Notebook Set,Stationery,East,Wholesale,12,12.94,20,155.28,124.22
1364,2024-07-11,Whiteboard,Stationery,West,Wholesale,7,63.15,0,442.05,442.05
2378,2024-07-11,Standing Desk,Furniture,East,Online,12,335.91,0,4030.92,4030.92
3349,2024-07-11,Sticky Notes,Stationery,East,Online,12,4.99,0,59.88,59.88
2846,2024-07-11,Webcam HD,Electronics,West,Online,8,66.02,20,528.16,422.53
1910,2024-07-12,Sticky Notes,Stationery,Central,Retail,9,5.41,10,48.69,43.82
2361,2024-07-12,Backpack,Accessories,North,Retail,2,67.91,0,135.82,135.82
3542,2024-07-12,Desk Lamp,Furniture,North,Retail,10,37.62,0,376.2,376.2
3463,2024-07-13,USB-C Hub,Electronics,North,Wholesale,12,33.65,15,403.8,343.23
3461,2024-07-13,Whiteboard,Stationery,West,Retail,11,62.55,0,688.05,688.05
1410,2024-07-13,Sticky Notes,Stationery,Central,Online,11,5.04,0,55.44,55.44
3170,2024-07-13,Mechanical Keyboard,Electronics,South,Retail,7,75.88,10,531.16,478.04
3174,2024-07-13,Bookshelf,Furniture,North,Retail,8,123.26,20,986.08,788.86
1005,2024-07-13,Bookshelf,Furniture,North,Retail,6,112.66,0,675.96,675.96
2550,2024-07-13,Office Chair,Furniture,East,Wholesale,3,180.89,0,542.67,542.67
1123,2024-07-13,Water Bottle,Accessories,South,Online,10,15.77,5,157.7,149.81
2858,2024-07-13,Mechanical Keyboard,Electronics,Central,Online,4,67.99,15,271.96,231.17
3844,2024-07-13,Office Chair,Furniture,West,Wholesale,10,163.18,20,1631.8,1305.44
1975,2024-07-14,Water Bottle,Accessories,East,Online,7,16.13,5,112.91,107.26
1886,2024-07-14,Webcam HD,Electronics,South,Retail,7,59.13,10,413.91,372.52
3374,2024-07-14,Sticky Notes,Stationery,South,Wholesale,1,5.02,20,5.02,4.02
2667,2024-07-14,Laptop Stand,Electronics,North,Online,3,46.15,5,138.45,131.53
1743,2024-07-14,Mechanical Keyboard,Electronics,South,Wholesale,7,80.58,0,564.06,564.06
2104,2024-07-14,Backpack,Accessories,South,Retail,3,70.04,0,210.12,210.12
2011,2024-07-14,Pen Pack,Stationery,East,Retail,2,7.71,5,15.42,14.65
2773,2024-07-14,Backpack,Accessories,North,Online,2,62.93,15,125.86,106.98
1782,2024-07-14,Laptop Stand,Electronics,Central,Wholesale,4,48.61,0,194.44,194.44
3850,2024-07-14,Bookshelf,Furniture,East,Wholesale,11,134.49,15,1479.39,1257.48
2986,2024-07-15,Laptop Stand,Electronics,Central,Online,9,41.93,0,377.37,377.37
1953,2024-07-15,Mechanical Keyboard,Electronics,North,Retail,8,69.94,0,559.52,559.52
2738,2024-07-15,Bookshelf,Furniture,North,Online,10,132.48,5,1324.8,1258.56
2149,2024-07-15,Wireless Mouse,Electronics,West,Retail,1,28.45,5,28.45,27.03
1617,2024-07-15,Water Bottle,Accessories,West,Wholesale,7,15.88,0,111.16,111.16
3326,2024-07-15,Standing Desk,Furniture,South,Online,9,334.0,10,3006.0,2705.4
2599,2024-07-15,Whiteboard,Stationery,South,Online,5,52.78,0,263.9,263.9
1556,2024-07-16,Whiteboard,Stationery,North,Retail,2,53.03,5,106.06,100.76
3494,2024-07-16,Pen Pack,Stationery,Central,Wholesale,8,9.04,20,72.32,57.86
3095,2024-07-16,Mechanical Keyboard,Electronics,Central,Wholesale,7,80.29,0,562.03,562.03
2764,2024-07-16,Desk Organizer,Accessories,South,Wholesale,1,20.13,0,20.13,20.13
1738,2024-07-16,Backpack,Accessories,South,Wholesale,2,68.19,0,136.38,136.38
2631,2024-07-16,Wireless Mouse,Electronics,South,Wholesale,1,28.2,0,28.2,28.2
1696,2024-07-17,USB-C Hub,Electronics,East,Wholesale,4,36.53,5,146.12,138.81
1878,2024-07-17,Bookshelf,Furniture,North,Retail,11,109.59,15,1205.49,1024.67
2681,2024-07-17,Sticky Notes,Stationery,North,Retail,7,4.7,20,32.9,26.32
1416,2024-07-17,Pen Pack,Stationery,East,Wholesale,1,8.93,20,8.93,7.14
1265,2024-07-17,Wireless Mouse,Electronics,North,Online,8,24.94,0,199.52,199.52
1839,2024-07-17,Desk Organizer,Accessories,Central,Online,1,20.85,15,20.85,17.72
2311,2024-07-17,Pen Pack,Stationery,Central,Wholesale,10,7.38,0,73.8,73.8
1970,2024-07-18,Webcam HD,Electronics,Central,Wholesale,8,63.91,10,511.28,460.15
1412,2024-07-18,Sticky Notes,Stationery,South,Online,11,5.39,0,59.29,59.29
2183,2024-07-18,Desk Lamp,Furniture,East,Online,6,42.0,20,252.0,201.6
2607,2024-07-18,USB-C Hub,Electronics,West,Online,9,32.95,5,296.55,281.72
1958,2024-07-19,Webcam HD,Electronics,East,Wholesale,10,66.92,0,669.2,669.2
2665,2024-07-19,Notebook Set,Stationery,South,Wholesale,9,13.68,15,123.12,104.65
2522,2024-07-19,Pen Pack,Stationery,East,Wholesale,8,8.04,0,64.32,64.32
1701,2024-07-19,Desk Organizer,Accessories,South,Online,4,20.66,20,82.64,66.11
2413,2024-07-19,Pen Pack,Stationery,Central,Online,10,8.34,5,83.4,79.23
3992,2024-07-19,Water Bottle,Accessories,South,Wholesale,9,15.6,10,140.4,126.36
2153,2024-07-19,Desk Organizer,Accessories,Central,Retail,3,22.42,0,67.26,67.26
2777,2024-07-20,Laptop Stand,Electronics,West,Wholesale,10,43.6,0,436.0,436.0
3964,2024-07-20,Sticky Notes,Stationery,East,Wholesale,8,4.7,5,37.6,35.72
3450,2024-07-20,Whiteboard,Stationery,Central,Online,7,57.04,0,399.28,399.28
2283,2024-07-20,Pen Pack,Stationery,West,Retail,3,8.0,20,24.0,19.2
3589,2024-07-20,Laptop Stand,Electronics,East,Retail,4,46.08,20,184.32,147.46
2427,2024-07-20,Sticky Notes,Stationery,Central,Retail,3,5.64,15,16.92,14.38
1906,2024-07-20,Office Chair,Furniture,Central,Retail,12,197.04,5,2364.48,2246.26
3543,2024-07-21,Wireless Mouse,Electronics,West,Online,9,24.3,10,218.7,196.83
1530,2024-07-21,Mechanical Keyboard,Electronics,West,Online,10,70.65,5,706.5,671.17
1476,2024-07-21,Whiteboard,Stationery,South,Retail,6,52.94,15,317.64,269.99
1583,2024-07-21,Webcam HD,Electronics,West,Retail,11,63.27,0,695.97,695.97
3610,2024-07-21,Mechanical Keyboard,Electronics,Central,Wholesale,11,82.81,0,910.91,910.91
3973,2024-07-21,Mechanical Keyboard,Electronics,Central,Wholesale,5,82.65,20,413.25,330.6
1177,2024-07-21,Sticky Notes,Stationery,East,Retail,9,5.71,0,51.39,51.39
3056,2024-07-21,Mechanical Keyboard,Electronics,North,Online,6,78.67,0,472.02,472.02
1932,2024-07-21,Pen Pack,Stationery,East,Wholesale,2,8.73,15,17.46,14.84
1332,2024-07-21,Bookshelf,Furniture,Central,Wholesale,10,116.63,20,1166.3,933.04
2394,2024-07-21,Mechanical Keyboard,Electronics,West,Retail,4,71.38,0,285.52,285.52
1218,2024-07-21,Desk Organizer,Accessories,North,Retail,5,22.7,10,113.5,102.15
1759,2024-07-21,USB-C Hub,Electronics,East,Online,7,40.22,5,281.54,267.46
3914,2024-07-22,Wireless Mouse,Electronics,South,Wholesale,2,27.58,15,55.16,46.89
3598,2024-07-22,Bookshelf,Furniture,West,Online,8,119.69,20,957.52,766.02
3243,2024-07-22,Bookshelf,Furniture,Central,Wholesale,6,112.37,0,674.22,674.22
1221,2024-07-22,Desk Lamp,Furniture,East,Retail,11,41.0,20,451.0,360.8
3765,2024-07-22,Mechanical Keyboard,Electronics,East,Wholesale,4,77.25,10,309.0,278.1
2953,2024-07-22,Wireless Mouse,Electronics,North,Online,9,27.22,20,244.98,195.98
3097,2024-07-22,Wireless Mouse,Electronics,North,Wholesale,12,25.24,20,302.88,242.3
3041,2024-07-22,Pen Pack,Stationery,Central,Online,1,8.2,0,8.2,8.2
1785,2024-07-22,Desk Organizer,Accessories,Central,Retail,9,21.45,0,193.05,193.05
2606,2024-07-22,Mechanical Keyboard,Electronics,South,Online,12,82.39,5,988.68,939.25
